Fund Slug,Company Slug,Round,Round Date,Lead,Source URL,Source Date,Scraping Method Used
ifc-aip,internexa-participacoes-s-a,unknown,,unknown,https://www.ifcamc.org/portfolio?page=5,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,khan-bank-llc,unknown,,unknown,https://www.ifcamc.org/portfolio?page=5,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,komercijalna-banka,unknown,,unknown,https://www.ifcamc.org/portfolio?page=5,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,latin-renewables-infrastructure-fund,unknown,,unknown,https://www.ifcamc.org/portfolio?page=5,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,laureate-education-inc,unknown,,unknown,https://www.ifcamc.org/portfolio?page=5,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,lesaka-technologies,unknown,,unknown,https://www.ifcamc.org/portfolio?page=5,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,lighthouse-india-fund-iii,unknown,,unknown,https://www.ifcamc.org/portfolio?page=5,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,mainstream-renewable-power-africa-holdings-lekela,unknown,,unknown,https://www.ifcamc.org/portfolio?page=5,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,mavin-group-joint-stock-company,unknown,,unknown,https://www.ifcamc.org/portfolio?page=5,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,maya-innovation-holdings-pte-ltd,unknown,,unknown,https://www.ifcamc.org/portfolio?page=6,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,medanito-s-a,unknown,,unknown,https://www.ifcamc.org/portfolio?page=6,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,multiples-private-equity-fund-iii,unknown,,unknown,https://www.ifcamc.org/portfolio?page=6,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,national-cement-company-limited,unknown,,unknown,https://www.ifcamc.org/portfolio?page=6,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,nautilus-energy-partners,unknown,,unknown,https://www.ifcamc.org/portfolio?page=6,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,neogas-do-brasil-gas-natural-comprimido-s-a,unknown,,unknown,https://www.ifcamc.org/portfolio?page=6,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,network-international,unknown,,unknown,https://www.ifcamc.org/portfolio?page=6,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,north-haven-thai-private-equity,unknown,,unknown,https://www.ifcamc.org/portfolio?page=6,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,odeabank,unknown,,unknown,https://www.ifcamc.org/portfolio?page=6,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,pacific-infrastructure-ventures-inc,unknown,,unknown,https://www.ifcamc.org/portfolio?page=6,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,persianas-limited,unknown,,unknown,https://www.ifcamc.org/portfolio?page=6,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,pipeline-investment-ltd,unknown,,unknown,https://www.ifcamc.org/portfolio?page=6,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,plenty-private-equity-fund-i,unknown,,unknown,https://www.ifcamc.org/portfolio?page=6,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,provident-housing-limited,unknown,,unknown,https://www.ifcamc.org/portfolio?page=6,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,pvi-holdings,unknown,,unknown,https://www.ifcamc.org/portfolio?page=6,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,renewable-energy-asia-fund-ii,unknown,,unknown,https://www.ifcamc.org/portfolio?page=6,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,riverwood-capital-latam,unknown,,unknown,https://www.ifcamc.org/portfolio?page=7,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,rizal-commercial-banking-corporation,unknown,,unknown,https://www.ifcamc.org/portfolio?page=7,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,rmb-westport-real-estate-development-fund-ii,unknown,,unknown,https://www.ifcamc.org/portfolio?page=7,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,saham-finances,unknown,,unknown,https://www.ifcamc.org/portfolio?page=7,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,sbcvc-fund-v,unknown,,unknown,https://www.ifcamc.org/portfolio?page=7,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,scancem-international,unknown,,unknown,https://www.ifcamc.org/portfolio?page=7,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,seven-energy-international-limited,unknown,,unknown,https://www.ifcamc.org/portfolio?page=7,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,shwe-taung-cement-company-limited,unknown,,unknown,https://www.ifcamc.org/portfolio?page=7,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,souq-com,unknown,,unknown,https://www.ifcamc.org/portfolio?page=7,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,summit-power-international-limited,unknown,,unknown,https://www.ifcamc.org/portfolio?page=7,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,sura-asset-management,unknown,,unknown,https://www.ifcamc.org/portfolio?page=7,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,tata-1mg-technologies-private-limited,unknown,,unknown,https://www.ifcamc.org/portfolio?page=7,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,the-afrimax-group,unknown,,unknown,https://www.ifcamc.org/portfolio?page=7,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,tpg-alternative-and-renewable-technologies-partners,unknown,,unknown,https://www.ifcamc.org/portfolio?page=7,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,upgrad-education-private-limited,unknown,,unknown,https://www.ifcamc.org/portfolio?page=7,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,ut-bank-limited,unknown,,unknown,https://www.ifcamc.org/portfolio?page=7,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,vietnam-joint-stock-commercial-bank-for-industry-and-trade,unknown,,unknown,https://www.ifcamc.org/portfolio?page=8,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,vinci-capital-partners-iii-b,unknown,,unknown,https://www.ifcamc.org/portfolio?page=8,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,vix-logistica,unknown,,unknown,https://www.ifcamc.org/portfolio?page=8,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,voyager-innovations,unknown,,unknown,https://www.ifcamc.org/portfolio?page=8,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,xacbank-llc,unknown,,unknown,https://www.ifcamc.org/portfolio?page=8,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,yellow-door-energy,unknown,,unknown,https://www.ifcamc.org/portfolio?page=8,2026-04-29,fund_portfolio_scraper_IFCAMC
ifc-aip,zenex,unknown,,unknown,https://www.ifcamc.org/portfolio?page=8,2026-04-29,fund_portfolio_scraper_IFCAMC
kampani,african-mushroom-growers,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,ahonto,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,amaati,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,bio-phyto,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,byeffe-foods-ltd,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,cookkanz,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,east-africa-fruit-company,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,easyhatch,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,esop-vallee,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,greenfield-agricultural-services,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,mambo-coffee-company-ltd,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,mujuni,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,oel,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,oja,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,scamed,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,scoopanab,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,sommalife,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,soprocopiv,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,spf,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,swatini,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,upas,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,uneriz,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,vert,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,yayra-glover,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,yeyasso,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,agropia,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,apasem,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,coosempoda,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,faces-microfinanzas,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,fecceg,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,lagunas-de-los-condores,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,najil-cab,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,norandino,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,sanchirio-palomar,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,cassia-coop,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kampani,tun-yat,unknown,,unknown,https://www.kampani.org/portfolio,2026-04-29,fund_portfolio_scraper_Kampani
kiva-refugee-investment-fund,organizacion-de-desarrollo-empresarial-femenino-odef,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,credicampo,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,imon-international,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,cjsc-humo-bank,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,banco-da-familia,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,arnur-credit,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,asian-credit-fund-llc,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,bailyk-finance-microcredit-company,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,finamiga-uni2,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,fundenuse,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,camfed-ghana,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,ide-cambodia,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,kashf-foundation,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,ugafode-microfinance,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,one-acre-fund,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,visionfund-ecuador,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,brac-liberia-microfinance-company-limited-blmcl,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,credo,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,padecomsm,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,negros-women-for-tomorrow-foundation-nwtf,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,community-economic-ventures-inc-cevi,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,fundacion-paraguaya,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,phillip-bank,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,ebo-sacco,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,camfed-malawi,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,microfund-for-women,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,south-pacific-business-development-spbd-tonga,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,ide-ghana,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,camfed-zambia,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,babban-gona-farmers-organization,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,national-microfinance-bank,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,brac-sierra-leone,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,bai-tushum-bank,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,juhudi-kilimo,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,edesa,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,thanh-hoa-microfinance-institution,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,prisma-honduras,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,apoyo-integral,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,brac-uganda,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,friendship-bridge,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,conserva,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,visionfund-mongolia,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,d-light-design,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,south-pacific-business-development-spbd-fiji,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,cooperativa-de-ahorro-y-credito-norandino,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,benteng-mikro-indonesia-bmi,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,inkomoko,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,fundapec,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,kaebauk,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,strathmore-university,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,micredito,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,urwego-bank,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,fundacion-espoir,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,visionfund-kenya,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,vision-fund-mexico,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,asociacion-arariwa,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,caurie-microfinance,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,palestine-for-credit-development-faten,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,corporacion-interactuar,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,fintra,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,coophel-asei,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,avanza-solido,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,pro-mujer-nicaragua,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,jibu,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,ide-mozambique,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,assilassime-solidarite,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,interactuar,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,hekima,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,cidre,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,clecam-ejoheza-plc,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,jsc-imkon-finans-microfinance-organization,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,confiamos-colombia-sas,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,procredito-mexico,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,copeme-peru,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,complete-farmer-limited,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,finca-uganda,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,visionfund-senegal,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,apollo-agriculture,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,visionfund-uganda,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,diaconia-asociacion-para-el-desarrollo-de-paraguay-diaconia-adp,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,small-enterprise-development-co-ltd-sed,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,cooperativa-de-ahorro-y-credito-microfinanzas-prisma-coopac-mfp,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,aldea-global,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,chamroeun-microfinance-plc,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,mce-social-capital,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,cooperativa-de-ahorro-y-credito-mujeres-unidas-cacmu,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,ocn-prima-finantare-srl,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,fondesurco,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,nesst,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,milaap,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,priminvestnord,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,solar-and-energy-loan-fund-self,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,hand-in-hand-eastern-africa,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,asociacion-chajulense-de-mujeres-acmuv,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,entrepreneurs-du-monde-anh-chi-em,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,adicla,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,kosinvest,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,agro-social-fund,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,sistema-bio,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,novica,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,cooperativa-san-jose,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,visionfund-rwanda,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,tujijenge-tanzania,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,impro,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,asociacion-grameen-costa-rica,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,agricapital,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,borvor-finance-plc,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,csc-empowerment-and-inclusion-programme-ceip,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,summit-vision-microfinance-services-limited,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
kiva-refugee-investment-fund,eskala-inc,unknown,,unknown,https://www.kiva.org/partners,2026-04-29,fund_portfolio_scraper_KivaUmbrella
